target,target_institution,k,seed,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
ukzn_ISTN103_2019,UKZN,100,1,0.6508439343153539,0.7366136034732272,0.43478260869565216,0.42211838006230534,0.31365313653136534,0.4187192118226601,1.5651755039717883,0.21183251972640293,0.14751929933995928
ukzn_ISTN103_2019,UKZN,0,2,0.6647539975399752,0.7504885993485342,0.44573082489146165,0.4246284501061571,0.30666666666666664,0.4125560538116592,1.530582959641256,0.21735968098474837,0.16676555340833676
ukzn_ISTN103_2019,UKZN,25,2,0.6614075861863472,0.77177368086459,0.4046434494195688,0.42888086642599277,0.31313131313131315,0.42660550458715596,1.5627838013159114,0.20397972771345393,0.12212278451564612
ukzn_ISTN103_2019,UKZN,50,2,0.6668544298704433,0.7764705882352941,0.4261744966442953,0.4275147928994083,0.31141868512110726,0.4225352112676056,1.554169306496418,0.20238760773114725,0.12244212439615304
ukzn_ISTN103_2019,UKZN,100,2,0.650844466483869,0.8106765983860956,0.26506024096385544,0.43431221020092736,0.302491103202847,0.4187192118226601,1.5094753081009062,0.19525468095860565,0.07005739406695383
ukzn_ISTN103_2019,UKZN,0,3,0.6620582205822058,0.7268993839835729,0.47843137254901963,0.4246284501061571,0.3,0.40358744394618834,1.497309417040359,0.23063704707397326,0.1961464437272779
ukzn_ISTN103_2019,UKZN,25,3,0.6608887084019065,0.7572944297082228,0.45209580838323354,0.42660882140274764,0.3016949152542373,0.40825688073394495,1.5057067330119733,0.20786359935755047,0.14359553544614534
ukzn_ISTN103_2019,UKZN,50,3,0.6569538237724055,0.7523939808481532,0.45481927710843373,0.4251851851851852,0.30662020905923343,0.4131455399061033,1.5302219823003058,0.20911187257331115,0.14356698604280427
ukzn_ISTN103_2019,UKZN,100,3,0.662657522801643,0.7626404494382022,0.43853820598006643,0.42211838006230534,0.3210332103321033,0.42857142857142855,1.6020031628887714,0.20350684368881253,0.12859345132922434
ukzn_ISTN103_2019,UKZN,0,4,0.6608118081180812,0.7463479415670651,0.46944444444444444,0.4246284501061571,0.31,0.4170403587443946,1.5472197309417042,0.22937303188486766,0.18458211639795086
ukzn_ISTN103_2019,UKZN,25,4,0.6612450518700519,0.7506738544474394,0.4653179190751445,0.4277456647398844,0.30405405405405406,0.41284403669724773,1.5174807835358297,0.2168059417048006,0.15999297080707714
ukzn_ISTN103_2019,UKZN,50,4,0.6635795888634224,0.7544338335607094,0.45454545454545453,0.4309963099630997,0.3116438356164384,0.4272300469483568,1.5552929448839152,0.20645236061887767,0.11938393069926412
ukzn_ISTN103_2019,UKZN,100,4,0.6594738735585245,0.8050793650793651,0.31929046563192903,0.43431221020092736,0.31316725978647686,0.43349753694581283,1.5627509072103503,0.19547700142540375,0.07526670427078602
ukzn_ISTN103_2020,UKZN,0,0,0.633150487837777,0.6657824933687002,0.23170731707317074,0.19214703425229743,0.2608695652173913,0.1388888888888889,1.3067632850241546,0.3357451712196846,0.4219492863837033
ukzn_ISTN103_2020,UKZN,25,0,0.6226299270746792,0.6734006734006734,0.2289348171701113,0.1962457337883959,0.2782608695652174,0.15165876777251186,1.393941891613435,0.2959412881655071,0.38193235791681607
ukzn_ISTN103_2020,UKZN,50,0,0.638545167409747,0.7482200647249191,0.2504816955684008,0.19737991266375546,0.26548672566371684,0.14563106796116504,1.3300111693444454,0.2627693990544693,0.3440841921885175
ukzn_ISTN103_2020,UKZN,100,0,0.6304188914314772,0.817783343769568,0.20708446866485014,0.1981651376146789,0.26851851851851855,0.14795918367346939,1.3453325774754346,0.20113278295653597,0.2630990807816489
ukzn_ISTN103_2020,UKZN,0,1,0.6577222247201115,0.6763732627399074,0.25114854517611024,0.19214703425229743,0.34782608695652173,0.18518518518518517,1.7423510466988728,0.314836276608074,0.4125246504836416
ukzn_ISTN103_2020,UKZN,25,1,0.6477106987907321,0.842344906089926,0.22408963585434175,0.1962457337883959,0.3217391304347826,0.17535545023696683,1.6117453121780343,0.1792859879779901,0.23548686348638231
ukzn_ISTN103_2020,UKZN,50,1,0.6485165676427821,0.8646188850967008,0.2222222222222222,0.19737991266375546,0.3274336283185841,0.1796116504854369,1.6403471088581494,0.16993048220841836,0.22503581044276896
ukzn_ISTN103_2020,UKZN,100,1,0.642551084236864,0.8864426419466975,0.17647058823529413,0.20146520146520144,0.2909090909090909,0.16326530612244897,1.4575139146567717,0.14250150575907458,0.16470090190779463
ukzn_ISTN103_2020,UKZN,0,2,0.6478980261678882,0.6631087391594396,0.24060150375939848,0.19214703425229743,0.2782608695652174,0.14814814814814814,1.393880837359098,0.3325687022749259,0.42425146406850367
ukzn_ISTN103_2020,UKZN,25,2,0.6427013694455556,0.674278038952317,0.224,0.19006849315068494,0.2702702702702703,0.14218009478672985,1.3539131548610222,0.31300218266659413,0.4030095035086937
ukzn_ISTN103_2020,UKZN,50,2,0.6492654308814829,0.7248677248677249,0.2463768115942029,0.19264448336252188,0.3,0.16019417475728157,1.5029126213592234,0.2596334777494,0.35284000534211746
ukzn_ISTN103_2020,UKZN,100,2,0.6333893340225725,0.8986834573554665,0.18433179723502305,0.1948529411764706,0.27358490566037735,0.14795918367346939,1.370716211012707,0.14493456538735186,0.20379865475705344
ukzn_ISTN103_2020,UKZN,0,3,0.6485274942673441,0.6558922558922559,0.24742268041237114,0.19214703425229743,0.30434782608695654,0.16203703703703703,1.5245571658615136,0.35081336011017944,0.45585561023882315
ukzn_ISTN103_2020,UKZN,25,3,0.645708937314006,0.7548834278512917,0.2618595825426945,0.18851756640959727,0.2818181818181818,0.14691943127962084,1.4117621714778112,0.3006235585679233,0.3990712107514371
ukzn_ISTN103_2020,UKZN,50,3,0.6587101170434504,0.7938271604938272,0.24774774774774774,0.18947368421052632,0.2962962962962963,0.1553398058252427,1.484358144552319,0.24283824959892705,0.33951193260695983
ukzn_ISTN103_2020,UKZN,100,3,0.6505240951213316,0.852142426071213,0.20195439739413681,0.18986175115207374,0.2912621359223301,0.15306122448979592,1.459282742223103,0.1678018818347871,0.23935375932007658
ukzn_ISTN103_2020,UKZN,0,4,0.6491209927611168,0.6486120514556534,0.2445414847161572,0.19214703425229743,0.2956521739130435,0.1574074074074074,1.480998389694042,0.33602211586195846,0.4389007208744915
ukzn_ISTN103_2020,UKZN,25,4,0.652605565396263,0.6514837819185645,0.24060150375939848,0.19006849315068494,0.27927927927927926,0.14691943127962084,1.3990435933563894,0.3004832943009096,0.4021710655317403
ukzn_ISTN103_2020,UKZN,50,4,0.6449315765276677,0.7003367003367004,0.231433506044905,0.1942257217847769,0.2972972972972973,0.16019417475728157,1.4893728680136449,0.2617978756819894,0.35713864007305796
ukzn_ISTN103_2020,UKZN,100,4,0.6423948220064725,0.8237476808905381,0.1786743515850144,0.18986175115207374,0.2815533980582524,0.14795918367346939,1.4106399841489994,0.19172902483705023,0.2688153283258403
ukzn_ISTN211_2019,UKZN,0,0,0.7973381730187539,0.843956043956044,0.3238095238095238,0.12709030100334448,0.47368421052631576,0.16071428571428573,2.368421052631579,0.1882473613604025,0.34752788179800936
ukzn_ISTN211_2019,UKZN,25,0,0.7669979079497908,0.8591549295774648,0.2857142857142857,0.11808118081180811,0.5625,0.17647058823529413,2.8125,0.17371396898035893,0.3275986243196923
ukzn_ISTN211_2019,UKZN,50,0,0.736857476635514,0.9419953596287703,0.13793103448275862,0.13008130081300812,0.625,0.21739130434782608,3.125,0.12711551811563812,0.2432819765109297
ukzn_ISTN211_2019,UKZN,100,0,0.6860119047619048,0.9532163742690059,0.1111111111111111,0.125,0.5833333333333334,0.19444444444444445,2.916666666666667,0.10156624337627361,0.18985346758223498
ukzn_ISTN211_2019,UKZN,0,1,0.6569872958257713,0.8175824175824176,0.20952380952380953,0.12709030100334448,0.42105263157894735,0.14285714285714285,2.1052631578947367,0.21136617534221458,0.362870598441803
ukzn_ISTN211_2019,UKZN,25,1,0.6678387248007501,0.8735632183908046,0.26666666666666666,0.13186813186813187,0.5,0.17647058823529413,2.5,0.18529514447861942,0.32863287934268537
ukzn_ISTN211_2019,UKZN,50,1,0.6883761682242991,0.8916256157635468,0.18518518518518517,0.13008130081300812,0.4375,0.15217391304347827,2.1875,0.15048353278140486,0.27431983459697934
ukzn_ISTN211_2019,UKZN,100,1,0.7252906976744187,0.9179331306990881,0.12903225806451613,0.0851063829787234,0.5,0.1111111111111111,2.4999999999999996,0.12904678497119274,0.27093691460918123
ukzn_ISTN211_2019,UKZN,0,2,0.6294615849969751,0.8418803418803419,0.1956521739130435,0.12709030100334448,0.3684210526315789,0.125,1.842105263157895,0.1857278765081415,0.3282885024632079
ukzn_ISTN211_2019,UKZN,25,2,0.6447491795593062,0.8828828828828829,0.21212121212121213,0.13186813186813187,0.3888888888888889,0.13725490196078433,1.9444444444444446,0.16759435558579944,0.3013847946837257
ukzn_ISTN211_2019,UKZN,50,2,0.682015503875969,0.9447004608294931,0.07692307692307693,0.12244897959183672,0.5333333333333333,0.17391304347826086,2.6666666666666665,0.13047615196394266,0.25256070288143745
ukzn_ISTN211_2019,UKZN,100,2,0.6167664670658682,0.9623188405797102,0.13333333333333333,0.13471502590673573,0.38461538461538464,0.1388888888888889,1.9230769230769234,0.10548334375286479,0.1819194532991196
ukzn_ISTN211_2019,UKZN,0,3,0.6802782819116757,0.8,0.22608695652173913,0.12709030100334448,0.3157894736842105,0.10714285714285714,1.5789473684210527,0.20322951306742573,0.35629826739742093
ukzn_ISTN211_2019,UKZN,25,3,0.7042818911685994,0.8787185354691075,0.273972602739726,0.1386861313868613,0.5263157894736842,0.19607843137254902,2.6315789473684212,0.16069886896951402,0.2884419319436582
ukzn_ISTN211_2019,UKZN,50,3,0.6650096658381662,0.9086538461538461,0.13636363636363635,0.13765182186234817,0.47058823529411764,0.17391304347826086,2.352941176470588,0.13121669586387352,0.23127675801982361
ukzn_ISTN211_2019,UKZN,100,3,0.6234343434343435,0.9349112426035503,0.0,0.15384615384615385,0.4,0.16666666666666666,2.0,0.10816417539930509,0.14990535891809237
ukzn_ISTN211_2019,UKZN,0,4,0.7410768300060496,0.6995073891625616,0.2077922077922078,0.12709030100334448,0.47368421052631576,0.16071428571428573,2.368421052631579,0.2527175723163281,0.430752315445581
ukzn_ISTN211_2019,UKZN,25,4,0.7407315867523481,0.851063829787234,0.27586206896551724,0.125,0.5294117647058824,0.17647058823529413,2.647058823529412,0.18191817853089287,0.3358092669167402
ukzn_ISTN211_2019,UKZN,50,4,0.7670533001933167,0.8883248730964467,0.3333333333333333,0.13765182186234817,0.5882352941176471,0.21739130434782608,2.941176470588235,0.14166253760597766,0.266259424051572
ukzn_ISTN211_2019,UKZN,100,4,0.6941964285714286,0.9309309309309309,0.14814814814814814,0.125,0.6666666666666666,0.2222222222222222,3.333333333333333,0.12202418094762718,0.23179098130797549
ukzn_ISTN211_2021,UKZN,0,0,0.7970588235294118,0.7254098360655737,0.1927710843373494,0.09883720930232558,0.5294117647058824,0.13846153846153847,2.663348416289593,0.25948119629315847,0.44056388169516375
ukzn_ISTN211_2021,UKZN,25,0,0.7823461091753774,0.8130081300813008,0.17857142857142858,0.0946372239747634,0.4666666666666667,0.11666666666666667,2.3488888888888892,0.1892601813112676,0.3599909361325228
ukzn_ISTN211_2021,UKZN,50,0,0.7594147582697202,0.9375,0.23809523809523808,0.10273972602739725,0.3333333333333333,0.09090909090909091,1.678787878787879,0.11635486943344137,0.24401204370392016
ukzn_ISTN211_2021,UKZN,100,0,0.7650970524802301,0.9681818181818181,0.0,0.10833333333333334,0.38461538461538464,0.1111111111111111,1.94017094017094,0.083635317898209,0.1707937914575774
ukzn_ISTN211_2021,UKZN,0,1,0.802371916508539,0.7213114754098361,0.18072289156626506,0.09883720930232558,0.5882352941176471,0.15384615384615385,2.9592760180995477,0.26916593928542554,0.44432323721503186
ukzn_ISTN211_2021,UKZN,25,1,0.8304811507936507,0.7789473684210526,0.18604651162790697,0.08860759493670886,0.5714285714285714,0.13333333333333333,2.876190476190476,0.24420682463343338,0.41723258819923614
ukzn_ISTN211_2021,UKZN,50,1,0.8035035306898425,0.8571428571428571,0.21176470588235294,0.09621993127147765,0.42857142857142855,0.10909090909090909,2.1584415584415586,0.16806575116496736,0.32157871469750926
ukzn_ISTN211_2021,UKZN,100,1,0.8039383561643835,0.9820627802690582,0.0,0.06808510638297872,0.75,0.13333333333333333,3.7833333333333328,0.08626793945966056,0.22196630882661073
ukzn_ISTN211_2021,UKZN,0,2,0.8127134724857685,0.749498997995992,0.1935483870967742,0.09883720930232558,0.6470588235294118,0.16923076923076924,3.2552036199095027,0.24935502228555245,0.4275824111755496
ukzn_ISTN211_2021,UKZN,25,2,0.8205856643356644,0.9046728971962616,0.2608695652173913,0.10062893081761005,0.625,0.16666666666666666,3.145833333333333,0.14766627837198987,0.2988726120113955
ukzn_ISTN211_2021,UKZN,50,2,0.7967137425312332,0.9291338582677166,0.21739130434782608,0.09621993127147765,0.5,0.12727272727272726,2.518181818181818,0.11461065481318786,0.2402059787589242
ukzn_ISTN211_2021,UKZN,100,2,0.81036866359447,0.9304556354916067,0.21621621621621623,0.08438818565400845,0.5,0.1111111111111111,2.522222222222222,0.09474715405663044,0.21162684849146102
ukzn_ISTN211_2021,UKZN,0,3,0.8004743833017077,0.7749510763209393,0.1958041958041958,0.09883720930232558,0.5882352941176471,0.15384615384615385,2.9592760180995477,0.2486467705064935,0.42614424970717196
ukzn_ISTN211_2021,UKZN,25,3,0.7851335656213706,0.9097605893186004,0.19672131147540983,0.0946372239747634,0.5333333333333333,0.13333333333333333,2.6844444444444444,0.14007910189316697,0.275549513279795
ukzn_ISTN211_2021,UKZN,50,3,0.7115776081424936,0.93359375,0.19047619047619047,0.10273972602739725,0.4,0.10909090909090909,2.0145454545454546,0.09680633287304903,0.19449845505961405
ukzn_ISTN211_2021,UKZN,100,3,0.7744186046511629,0.9728506787330317,0.0,0.10041841004184102,0.5,0.13333333333333333,2.522222222222222,0.06809892513496382,0.14080189029382106
ukzn_ISTN211_2021,UKZN,0,4,0.8089184060721063,0.7119341563786008,0.16666666666666666,0.09883720930232558,0.7058823529411765,0.18461538461538463,3.5511312217194573,0.2493731475588034,0.42989830155911274
ukzn_ISTN211_2021,UKZN,25,4,0.7829268292682927,0.7849686847599165,0.176,0.0946372239747634,0.6,0.15,3.02,0.22034303977771366,0.39108090290557285
ukzn_ISTN211_2021,UKZN,50,4,0.6928753180661578,0.9681050656660413,0.19047619047619047,0.10273972602739725,0.26666666666666666,0.07272727272727272,1.343030303030303,0.11688309586867598,0.24467050851940847
ukzn_ISTN211_2021,UKZN,100,4,0.79638124362895,0.9797752808988764,0.0,0.07627118644067797,0.6666666666666666,0.13333333333333333,3.3629629629629627,0.08535866032487198,0.21382152970420257
ukzn_ISTN212_2018,UKZN,0,0,0.7621251171508903,0.7192429022082019,0.44025157232704404,0.3120567375886525,0.38636363636363635,0.3541666666666667,1.915719696969697,0.23358039431062497,0.30983712546703773
ukzn_ISTN212_2018,UKZN,25,0,0.7623308270676692,0.752542372881356,0.44274809160305345,0.30278884462151395,0.42105263157894735,0.37209302325581395,2.0856793145654837,0.21329604963697057,0.2786006477672338
ukzn_ISTN212_2018,UKZN,50,0,0.759628543499511,0.782608695652174,0.4,0.2986425339366516,0.36363636363636365,0.3157894736842105,1.7990430622009568,0.18809193567175864,0.22615783328767808
ukzn_ISTN212_2018,UKZN,100,0,0.7546662448592218,0.8387096774193549,0.4067796610169492,0.34730538922155685,0.3448275862068966,0.35714285714285715,1.6995073891625616,0.1711633463926896,0.15743777498441652
ukzn_ISTN212_2018,UKZN,0,1,0.7553889409559512,0.7537993920972644,0.4489795918367347,0.3120567375886525,0.38636363636363635,0.3541666666666667,1.915719696969697,0.22509877216355068,0.296182645495791
ukzn_ISTN212_2018,UKZN,25,1,0.738796992481203,0.7682119205298014,0.43548387096774194,0.30278884462151395,0.39473684210526316,0.3488372093023256,1.9553243574051409,0.2206306036195371,0.28423323010011303
ukzn_ISTN212_2018,UKZN,50,1,0.7271708683473389,0.7870036101083032,0.40404040404040403,0.3139013452914798,0.4,0.3684210526315789,1.9789473684210526,0.20494376962246266,0.23901739158557386
ukzn_ISTN212_2018,UKZN,100,1,0.686716300940439,0.8363636363636363,0.35714285714285715,0.27499999999999997,0.45454545454545453,0.35714285714285715,2.2402597402597406,0.18862489105609911,0.23047163445308277
ukzn_ISTN212_2018,UKZN,0,2,0.7475984067478914,0.7414330218068536,0.4645161290322581,0.3120567375886525,0.3409090909090909,0.3125,1.690340909090909,0.2314874964894331,0.30339726371562675
ukzn_ISTN212_2018,UKZN,25,2,0.7639994105511347,0.7774086378737541,0.464,0.30952380952380953,0.38461538461538464,0.3488372093023256,1.9051878354203935,0.21106516835557756,0.27629512356752073
ukzn_ISTN212_2018,UKZN,50,2,0.7583566760037348,0.8206896551724138,0.3953488372093023,0.3139013452914798,0.4,0.3684210526315789,1.9789473684210526,0.18768103598870836,0.2249838753698916
ukzn_ISTN212_2018,UKZN,100,2,0.7043269230769231,0.8482142857142857,0.34615384615384615,0.3170731707317073,0.34615384615384615,0.32142857142857145,1.7060439560439562,0.17672043328242212,0.17150799898644975
ukzn_ISTN212_2018,UKZN,0,3,0.7600749765698219,0.7567567567567568,0.43356643356643354,0.3120567375886525,0.4090909090909091,0.375,2.028409090909091,0.22837536849873127,0.3027158985908512
ukzn_ISTN212_2018,UKZN,25,3,0.7516891891891891,0.7766990291262136,0.41025641025641024,0.296,0.43243243243243246,0.37209302325581395,2.142049025769956,0.22094117052747636,0.2889892504239219
ukzn_ISTN212_2018,UKZN,50,3,0.7469951923076923,0.8098591549295775,0.41304347826086957,0.2909090909090909,0.4375,0.3684210526315789,2.164473684210526,0.19493722646580555,0.2500051462751206
ukzn_ISTN212_2018,UKZN,100,3,0.7417582417582418,0.8722466960352423,0.40816326530612246,0.3170731707317073,0.46153846153846156,0.42857142857142855,2.2747252747252746,0.15593394664677804,0.13569680207505325
ukzn_ISTN212_2018,UKZN,0,4,0.7680998125585755,0.725,0.4358974358974359,0.3120567375886525,0.4318181818181818,0.3958333333333333,2.141098484848485,0.2426491014164385,0.3260623446783576
ukzn_ISTN212_2018,UKZN,25,4,0.7905982905982906,0.7619047619047619,0.4696969696969697,0.30952380952380953,0.46153846153846156,0.4186046511627907,2.2862254025044724,0.21122227643733146,0.28666402127796264
ukzn_ISTN212_2018,UKZN,50,4,0.7730445677465545,0.823943661971831,0.45652173913043476,0.3288888888888889,0.4594594594594595,0.4473684210526316,2.2731152204836413,0.16926357705675524,0.17981772625535183
ukzn_ISTN212_2018,UKZN,100,4,0.8013013013013013,0.8841201716738197,0.37209302325581395,0.32727272727272727,0.4444444444444444,0.42857142857142855,2.1904761904761902,0.14533832826197274,0.11650055308024868
ukzn_ISTN212_2019,UKZN,0,0,0.7348777348777349,0.7226890756302521,0.42105263157894735,0.2745098039215686,0.38095238095238093,0.3018867924528302,1.8975741239892183,0.24428605076409102,0.33763094953753103
ukzn_ISTN212_2019,UKZN,25,0,0.7628851540616246,0.75,0.4084507042253521,0.2554744525547445,0.4,0.2916666666666667,1.991666666666667,0.22138046211640725,0.3173945906476874
ukzn_ISTN212_2019,UKZN,50,0,0.7826887661141804,0.8148148148148148,0.4230769230769231,0.2672064777327935,0.3939393939393939,0.3023255813953488,1.9605355884425653,0.18471079813241054,0.25741808890192763
ukzn_ISTN212_2019,UKZN,100,0,0.7628205128205129,0.8602941176470589,0.32142857142857145,0.2736842105263158,0.38461538461538464,0.30303030303030304,1.9114219114219115,0.15830799128825152,0.19261688398203328
ukzn_ISTN212_2019,UKZN,0,1,0.7336443586443587,0.7696335078534031,0.3972602739726027,0.2745098039215686,0.42857142857142855,0.33962264150943394,2.1347708894878705,0.22969297806049582,0.32067616482691375
ukzn_ISTN212_2019,UKZN,25,1,0.7346802247792347,0.7719298245614035,0.4264705882352941,0.26811594202898553,0.35135135135135137,0.2708333333333333,1.749436936936937,0.22383489211242172,0.31291946822080274
ukzn_ISTN212_2019,UKZN,50,1,0.7306211284111837,0.7974683544303798,0.42857142857142855,0.2672064777327935,0.42424242424242425,0.32558139534883723,2.1113460183227626,0.2025727539818364,0.2771551315052887
ukzn_ISTN212_2019,UKZN,100,1,0.7184873949579832,0.8644688644688645,0.32727272727272727,0.2916666666666667,0.39285714285714285,0.3333333333333333,1.952380952380952,0.1612950866198486,0.16391786664709582
ukzn_ISTN212_2019,UKZN,0,2,0.7444766194766196,0.7425474254742548,0.4025157232704403,0.2745098039215686,0.42857142857142855,0.33962264150943394,2.1347708894878705,0.22298308076357184,0.31148175152045154
ukzn_ISTN212_2019,UKZN,25,2,0.7303846153846153,0.844559585492228,0.34782608695652173,0.28057553956834536,0.358974358974359,0.2916666666666667,1.7873931623931625,0.17389170779526342,0.20719371142401719
ukzn_ISTN212_2019,UKZN,50,2,0.7448501872659176,0.8563218390804598,0.375,0.288,0.4166666666666667,0.3488372093023256,2.0736434108527133,0.16520153592471637,0.19447266688641748
ukzn_ISTN212_2019,UKZN,100,2,0.7788690476190476,0.862453531598513,0.3728813559322034,0.2553191489361702,0.4583333333333333,0.3333333333333333,2.2777777777777777,0.1588324528744453,0.22117474564224524
ukzn_ISTN212_2019,UKZN,0,3,0.7106392106392108,0.7466666666666667,0.3790849673202614,0.2745098039215686,0.40476190476190477,0.32075471698113206,2.0161725067385445,0.2366832291254279,0.32325279621547487
ukzn_ISTN212_2019,UKZN,25,3,0.7126865671641791,0.8086253369272237,0.3364485981308411,0.27436823104693137,0.34210526315789475,0.2708333333333333,1.7033991228070176,0.18858104523334088,0.22925385736479134
ukzn_ISTN212_2019,UKZN,50,3,0.7014705882352942,0.8235294117647058,0.3181818181818182,0.27419354838709675,0.38235294117647056,0.3023255813953488,1.9028727770177838,0.17885670322647843,0.2035878658832486
ukzn_ISTN212_2019,UKZN,100,3,0.6390746934225194,0.8226415094339623,0.25396825396825395,0.2736842105263158,0.3076923076923077,0.24242424242424243,1.529137529137529,0.19163929394999205,0.2015126789881779
ukzn_ISTN212_2019,UKZN,0,4,0.7436186186186187,0.7178082191780822,0.36809815950920244,0.2745098039215686,0.4523809523809524,0.3584905660377358,2.2533692722371965,0.24739040255983008,0.3426614049254374
ukzn_ISTN212_2019,UKZN,25,4,0.7395100502512563,0.7758620689655172,0.4,0.2867383512544803,0.425,0.3541666666666667,2.1161458333333334,0.207588448020984,0.2745718916053224
ukzn_ISTN212_2019,UKZN,50,4,0.733623453962437,0.7731629392971247,0.3826086956521739,0.29482071713147406,0.43243243243243246,0.37209302325581395,2.152105593966059,0.18030066038358397,0.20982450548411777
ukzn_ISTN212_2019,UKZN,100,4,0.7422619047619048,0.8307692307692308,0.35294117647058826,0.2553191489361702,0.4166666666666667,0.30303030303030304,2.070707070707071,0.16701196513300107,0.21423986528728536
ukzn_ISTN2IP_2018,UKZN,0,0,0.648108108108108,0.6153846153846154,0.4444444444444444,0.40322580645161293,0.24,0.3,1.188,0.2922007450043291,0.27983653445654494
ukzn_ISTN2IP_2018,UKZN,25,0,0.6557539682539683,0.6739130434782609,0.4642857142857143,0.391304347826087,0.2777777777777778,0.3333333333333333,1.3703703703703702,0.26763108151403636,0.25800517522886507
ukzn_ISTN2IP_2018,UKZN,50,0,0.6602870813397129,0.696969696969697,0.375,0.36666666666666664,0.2727272727272727,0.3,1.3363636363636364,0.25840866166046206,0.2402965398182165
ukzn_ISTN2IP_2018,UKZN,0,1,0.6645945945945946,0.6611570247933884,0.4675324675324675,0.40322580645161293,0.32,0.4,1.584,0.27632366523175766,0.27478495097650985
ukzn_ISTN2IP_2018,UKZN,25,1,0.6702786377708978,0.6736842105263158,0.41509433962264153,0.37362637362637363,0.35294117647058826,0.4,1.7411764705882353,0.27667685563058875,0.2847780017028545
ukzn_ISTN2IP_2018,UKZN,50,1,0.597972972972973,0.6,0.3684210526315789,0.39344262295081966,0.25,0.3,1.225,0.3052623243759352,0.2935510980635658
ukzn_ISTN2IP_2018,UKZN,0,2,0.668918918918919,0.631578947368421,0.5,0.40322580645161293,0.32,0.4,1.584,0.2968965329828608,0.30256518979974606
ukzn_ISTN2IP_2018,UKZN,25,2,0.6210526315789474,0.6046511627906976,0.45161290322580644,0.4086021505376344,0.21052631578947367,0.26666666666666666,1.0385964912280703,0.28919088694813455,0.2765541173643961
ukzn_ISTN2IP_2018,UKZN,50,2,0.6019607843137256,0.6071428571428571,0.47619047619047616,0.46874999999999994,0.26666666666666666,0.4,1.3066666666666666,0.27797526407264395,0.20939710936031009
ukzn_ISTN2IP_2018,UKZN,0,3,0.6872972972972973,0.6774193548387096,0.4594594594594595,0.40322580645161293,0.32,0.4,1.584,0.27036239000023604,0.2664818047334561
ukzn_ISTN2IP_2018,UKZN,25,3,0.6601851851851852,0.6881720430107527,0.4727272727272727,0.4255319148936171,0.25,0.3333333333333333,1.2333333333333332,0.26836613305928225,0.21668302340570128
ukzn_ISTN2IP_2018,UKZN,50,3,0.7585470085470085,0.7692307692307693,0.5454545454545454,0.41935483870967744,0.3076923076923077,0.4,1.5076923076923077,0.2022939836049507,0.16559004928491755
ukzn_ISTN2IP_2018,UKZN,0,4,0.6686486486486486,0.6774193548387096,0.4594594594594595,0.40322580645161293,0.32,0.4,1.584,0.26604570009764666,0.24770260203338862
ukzn_ISTN2IP_2018,UKZN,25,4,0.687780772686433,0.7070707070707071,0.40816326530612246,0.4421052631578947,0.23809523809523808,0.3333333333333333,1.1746031746031746,0.24217066871470813,0.1694538429507088
ukzn_ISTN2IP_2018,UKZN,50,4,0.7647058823529412,0.7605633802816901,0.37037037037037035,0.46874999999999994,0.26666666666666666,0.4,1.3066666666666666,0.21041294735143054,0.07205300893687822
ukzn_ISTN2IP_2019,UKZN,0,0,0.7398538961038961,0.7857142857142857,0.4375,0.3888888888888889,0.39285714285714285,0.4782608695652174,1.9813664596273293,0.18714508023726623,0.15930745743183208
ukzn_ISTN2IP_2019,UKZN,25,0,0.7257033248081841,0.8,0.425531914893617,0.40350877192982454,0.34782608695652173,0.4444444444444444,1.7584541062801933,0.18877689540898768,0.1477476430577882
ukzn_ISTN2IP_2019,UKZN,50,0,0.7805151175811871,0.8080808080808081,0.42424242424242425,0.4470588235294118,0.3684210526315789,0.5384615384615384,1.8704453441295543,0.17195400194264426,0.07186903635199082
ukzn_ISTN2IP_2019,UKZN,0,1,0.7051542207792209,0.8023255813953488,0.43333333333333335,0.3888888888888889,0.39285714285714285,0.4782608695652174,1.9813664596273293,0.20206490018422182,0.17555268898926532
ukzn_ISTN2IP_2019,UKZN,25,1,0.6665492957746478,0.7669172932330827,0.3673469387755102,0.36036036036036034,0.4,0.4444444444444444,2.022222222222222,0.218011609663858,0.21698510843404756
ukzn_ISTN2IP_2019,UKZN,50,1,0.5863570391872278,0.7628865979381443,0.34285714285714286,0.3291139240506329,0.38461538461538464,0.38461538461538464,1.9526627218934913,0.23855703334513367,0.2507136735389174
ukzn_ISTN2IP_2019,UKZN,0,2,0.6647727272727272,0.7909604519774012,0.32727272727272727,0.3888888888888889,0.2857142857142857,0.34782608695652173,1.4409937888198756,0.19871580904394442,0.1481202346556503
ukzn_ISTN2IP_2019,UKZN,25,2,0.6909203980099502,0.8333333333333334,0.3684210526315789,0.4173913043478261,0.3333333333333333,0.4444444444444444,1.6851851851851851,0.18097548466208394,0.08117382090536823
ukzn_ISTN2IP_2019,UKZN,50,2,0.66625,0.8490566037735849,0.38461538461538464,0.3902439024390244,0.3125,0.38461538461538464,1.5865384615384617,0.18125774543174422,0.11825013825935388
ukzn_ISTN2IP_2019,UKZN,0,3,0.5864448051948052,0.7012987012987013,0.41025641025641024,0.3888888888888889,0.32142857142857145,0.391304347826087,1.6211180124223603,0.23559208238618845,0.21355219454703225
